OBJECTID,Identifier,OccurrenceDate,DayofWeek,OccurrenceMonth,OccurrenceDay,OccurrenceYear,OccurrenceHour,CompStatMonth,CompStatDay,CompStatYear,Offense,OffenseClassification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Latitude,Longitude
547,2.01512E+14,1/15/2015,Thursday,Jan,15,2015,300,Jan,15,2015,RAPE,FELONY,K,106,Queens,NYPD,1028713,187853,40.6821864,-73.83969048
548,2.01508E+14,1/15/2015,Thursday,Jan,15,2015,2000,Mar,16,2015,RAPE,FELONY,G,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
549,2.01508E+14,1/16/2015,Friday,Jan,16,2015,0,Mar,24,2015,RAPE,FELONY,K,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
550,2.01511E+14,1/16/2015,Friday,Jan,16,2015,1600,Jan,19,2015,RAPE,FELONY,E,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
551,2.01511E+14,1/16/2015,Friday,Jan,16,2015,1700,Jan,31,2015,RAPE,FELONY,G,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
552,2.01506E+14,1/16/2015,Friday,Jan,16,2015,1800,Feb,13,2015,RAPE,FELONY,D,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
553,2.01506E+14,1/17/2015,Saturday,Jan,17,2015,100,Jan,17,2015,RAPE,FELONY,F,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
554,2.01513E+14,1/17/2015,Saturday,Jan,17,2015,100,Jan,24,2015,RAPE,FELONY,B,121,Staten Island,NYPD,942428,166536,40.62368882,-74.15065813
555,2.01513E+14,1/17/2015,Saturday,Jan,17,2015,1200,Jan,18,2015,RAPE,FELONY,E,120,Staten Island,NYPD,962748,174174,40.64472613,-74.07748316
556,2.01508E+14,1/17/2015,Saturday,Jan,17,2015,1600,Jan,18,2015,RAPE,FELONY,N,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
557,2.01506E+14,1/17/2015,Saturday,Jan,17,2015,2100,Jan,18,2015,RAPE,FELONY,E,50,Bronx,NYPD-HOUSING BUREAU,1011257,261130,40.88338258,-73.90233331
558,2.01506E+14,1/18/2015,Sunday,Jan,18,2015,100,Jan,18,2015,RAPE,FELONY,D,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
559,2.01512E+14,1/18/2015,Sunday,Jan,18,2015,500,Jan,18,2015,RAPE,FELONY,B,113,Queens,NYPD,1046367,186986,40.67970041,-73.77604737
560,2.01509E+14,1/18/2015,Sunday,Jan,18,2015,2000,Jun,19,2015,RAPE,FELONY,K,77,Brooklyn,NYPD,1003606,185050,40.67458331,-73.93022154
561,2.01509E+14,1/18/2015,Sunday,Jan,18,2015,2300,Jan,20,2015,RAPE,FELONY,D,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
562,2.01506E+14,1/19/2015,Monday,Jan,19,2015,1700,Apr,5,2015,RAPE,FELONY,G,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
563,2.01508E+14,1/20/2015,Tuesday,Jan,20,2015,100,Jan,30,2015,RAPE,FELONY,G,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
564,2.01509E+14,1/20/2015,Tuesday,Jan,20,2015,2100,Jun,9,2015,RAPE,FELONY,B,81,Brooklyn,NYPD-HOUSING BUREAU,1005218,190528,40.6896155,-73.92439311
565,2.01509E+14,1/21/2015,Wednesday,Jan,21,2015,800,Jan,21,2015,RAPE,FELONY,C,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
566,2.01502E+14,1/22/2015,Thursday,Jan,22,2015,0,Jan,23,2015,RAPE,FELONY,F,10,Manhattan,NYPD,984623,209859,40.7426993,-73.99865538
567,2.01504E+14,1/22/2015,Thursday,Jan,22,2015,1100,Jan,29,2015,RAPE,FELONY,G,32,Manhattan,NYPD-HOUSING BUREAU,999358,236472,40.81573205,-73.94542041
568,2.01505E+14,1/23/2015,Friday,Jan,23,2015,1900,Jan,24,2015,RAPE,FELONY,C,42,Bronx,NYPD,1008798,238971,40.82256992,-73.91130717
569,2.01509E+14,1/23/2015,Friday,Jan,23,2015,2000,Jan,29,2015,RAPE,FELONY,D,84,Brooklyn,NYPD-HOUSING BUREAU,989013,192652,40.69546894,-73.98282508
570,2.01506E+14,1/23/2015,Friday,Jan,23,2015,2300,Jan,25,2015,RAPE,FELONY,G,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
571,2.01513E+14,1/24/2015,Saturday,Jan,24,2015,200,Jan,24,2015,RAPE,FELONY,C,120,Staten Island,NYPD-HOUSING BUREAU,962748,174174,40.64472613,-74.07748316
572,2.01506E+14,1/24/2015,Saturday,Jan,24,2015,300,Jan,24,2015,RAPE,FELONY,I,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
573,2.01512E+14,1/24/2015,Saturday,Jan,24,2015,2300,Aug,4,2015,RAPE,FELONY,A,110,Queens,NYPD,1020255,210816,40.74525274,-73.87006287
574,2.01508E+14,1/24/2015,Saturday,Jan,24,2015,2300,Feb,17,2015,RAPE,FELONY,P,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
575,2.01505E+14,1/25/2015,Sunday,Jan,25,2015,600,Jan,25,2015,RAPE,FELONY,F,42,Bronx,NYPD,1008798,238971,40.82256992,-73.91130717
576,2.01505E+14,1/25/2015,Sunday,Jan,25,2015,1400,Jan,26,2015,RAPE,FELONY,G,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
577,2.01508E+14,1/25/2015,Sunday,Jan,25,2015,1900,Jan,26,2015,RAPE,FELONY,G,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
578,2.01509E+14,1/25/2015,Sunday,Jan,25,2015,2000,Jan,26,2015,RAPE,FELONY,A,76,Brooklyn,NYPD-HOUSING BUREAU,984160,188429,40.68387906,-74.00032595
579,2.01508E+14,1/26/2015,Monday,Jan,26,2015,0,Jan,26,2015,RAPE,FELONY,A,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
580,2.01512E+14,1/27/2015,Tuesday,Jan,27,2015,1900,Feb,2,2015,RAPE,FELONY,H,110,Queens,NYPD,1020255,210816,40.74525274,-73.87006287
581,2.01503E+14,1/28/2015,Wednesday,Jan,28,2015,100,Jan,28,2015,RAPE,FELONY,H,23,Manhattan,NYPD-HOUSING BUREAU,998730,226827,40.78926022,-73.94771
582,2.01511E+14,1/28/2015,Wednesday,Jan,28,2015,2000,Jan,30,2015,RAPE,FELONY,I,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
583,2.01502E+14,1/29/2015,Thursday,Jan,29,2015,100,Feb,24,2015,RAPE,FELONY,I,6,Manhattan,NYPD,982752,206772,40.73422613,-74.00540669
584,2.01512E+14,1/30/2015,Friday,Jan,30,2015,400,Jan,31,2015,RAPE,FELONY,H,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
585,2.01508E+14,1/30/2015,Friday,Jan,30,2015,500,Jan,30,2015,RAPE,FELONY,H,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
586,2.01505E+14,2/1/2015,Sunday,Feb,1,2015,0,Jun,10,2015,RAPE,FELONY,G,42,Bronx,NYPD-HOUSING BUREAU,1008798,238971,40.82256992,-73.91130717
587,2.01504E+14,2/1/2015,Sunday,Feb,1,2015,0,Feb,1,2015,RAPE,FELONY,B,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
588,2.01509E+14,2/1/2015,Sunday,Feb,1,2015,300,Feb,1,2015,RAPE,FELONY,H,77,Brooklyn,NYPD,1003606,185050,40.67458331,-73.93022154
589,2.01502E+14,2/1/2015,Sunday,Feb,1,2015,800,Jul,13,2015,RAPE,FELONY,A,9,Manhattan,NYPD-HOUSING BUREAU,987624,203977,40.72655402,-73.98782843
590,2.01508E+14,2/1/2015,Sunday,Feb,1,2015,800,May,8,2015,RAPE,FELONY,I,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
591,2.01503E+14,2/1/2015,Sunday,Feb,1,2015,2300,Feb,2,2015,RAPE,FELONY,B,23,Manhattan,NYPD-HOUSING BUREAU,998730,226827,40.78926022,-73.94771
592,2.01509E+14,2/2/2015,Monday,Feb,2,2015,0,Feb,2,2015,RAPE,FELONY,F,76,Brooklyn,NYPD,984160,188429,40.68387906,-74.00032595
593,2.01512E+14,2/3/2015,Tuesday,Feb,3,2015,800,Feb,3,2015,RAPE,FELONY,H,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
594,2.01512E+14,2/3/2015,Tuesday,Feb,3,2015,1200,Feb,4,2015,RAPE,FELONY,C,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
595,2.01502E+14,2/4/2015,Wednesday,Feb,4,2015,500,Feb,5,2015,RAPE,FELONY,A,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
596,2.01505E+14,2/4/2015,Wednesday,Feb,4,2015,800,Feb,4,2015,RAPE,FELONY,J,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
597,2.01505E+14,2/5/2015,Thursday,Feb,5,2015,800,Feb,8,2015,RAPE,FELONY,F,42,Bronx,NYPD,1008798,238971,40.82256992,-73.91130717
598,2.01508E+14,2/5/2015,Thursday,Feb,5,2015,1000,Feb,5,2015,RAPE,FELONY,F,68,Brooklyn,NYPD,978016,172087,40.63902167,-74.02246352
599,2.01508E+14,2/5/2015,Thursday,Feb,5,2015,1800,Feb,6,2015,RAPE,FELONY,N,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
600,2.01509E+14,2/7/2015,Saturday,Feb,7,2015,200,Feb,8,2015,RAPE,FELONY,D,78,Brooklyn,NYPD,991374,187228,40.68057972,-73.97431656
601,2.01504E+14,2/7/2015,Saturday,Feb,7,2015,2000,Feb,8,2015,RAPE,FELONY,P,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
602,2.01505E+14,2/8/2015,Sunday,Feb,8,2015,2000,Feb,8,2015,RAPE,FELONY,P,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
603,2.01508E+14,2/10/2015,Tuesday,Feb,10,2015,1200,Feb,27,2015,RAPE,FELONY,D,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
604,2.01508E+14,2/10/2015,Tuesday,Feb,10,2015,1300,Apr,6,2015,RAPE,FELONY,M,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
605,2.01509E+14,2/10/2015,Tuesday,Feb,10,2015,1900,Feb,14,2015,RAPE,FELONY,B,78,Brooklyn,NYPD,991374,187228,40.68057972,-73.97431656
606,2.01513E+14,2/12/2015,Thursday,Feb,12,2015,300,Feb,12,2015,RAPE,FELONY,G,123,Staten Island,NYPD,914725,125837,40.51180434,-74.25003459
607,2.01513E+14,2/12/2015,Thursday,Feb,12,2015,2100,Feb,19,2015,RAPE,FELONY,M,120,Staten Island,NYPD,962748,174174,40.64472613,-74.07748316
608,2.01504E+14,2/13/2015,Friday,Feb,13,2015,700,Mar,4,2015,RAPE,FELONY,B,34,Manhattan,NYPD,1002106,249501,40.85148777,-73.93545797
609,2.01508E+14,2/13/2015,Friday,Feb,13,2015,900,Feb,23,2015,RAPE,FELONY,I,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
610,2.01511E+14,2/13/2015,Friday,Feb,13,2015,1200,Apr,11,2015,RAPE,FELONY,D,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
611,2.01508E+14,2/14/2015,Saturday,Feb,14,2015,500,Feb,16,2015,RAPE,FELONY,F,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
612,2.01505E+14,2/14/2015,Saturday,Feb,14,2015,900,Feb,14,2015,RAPE,FELONY,G,45,Bronx,NYPD,1032047,242037,40.83088999,-73.82728462
613,2.01512E+14,2/15/2015,Sunday,Feb,15,2015,200,Feb,15,2015,RAPE,FELONY,D,114,Queens,NYPD,1007654,219564,40.76930609,-73.91550818
614,2.01512E+14,2/15/2015,Sunday,Feb,15,2015,500,Apr,13,2015,RAPE,FELONY,K,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
615,2.01511E+14,2/16/2015,Monday,Feb,16,2015,700,Feb,16,2015,RAPE,FELONY,A,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
616,2.01506E+14,2/16/2015,Monday,Feb,16,2015,1500,Mar,1,2015,RAPE,FELONY,F,47,Bronx,NYPD-HOUSING BUREAU,1026387,262634,40.88745131,-73.84760779
617,2.01508E+14,2/17/2015,Tuesday,Feb,17,2015,0,Feb,17,2015,RAPE,FELONY,B,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
618,2.01511E+14,2/17/2015,Tuesday,Feb,17,2015,1700,Jul,4,2015,RAPE,FELONY,A,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
619,2.01508E+14,2/19/2015,Thursday,Feb,19,2015,1700,Mar,25,2015,RAPE,FELONY,G,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
620,2.01508E+14,2/19/2015,Thursday,Feb,19,2015,200,Feb,21,2015,RAPE,FELONY,E,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
621,2.01506E+14,2/19/2015,Thursday,Feb,19,2015,600,Mar,25,2015,RAPE,FELONY,E,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
622,2.01508E+14,2/19/2015,Thursday,Feb,19,2015,1400,Feb,26,2015,RAPE,FELONY,M,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
623,2.01512E+14,2/20/2015,Friday,Feb,20,2015,1600,Feb,20,2015,RAPE,FELONY,D,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
624,2.01501E+14,2/20/2015,Friday,Feb,20,2015,2200,Feb,21,2015,RAPE,FELONY,D,1,Manhattan,NYPD,982285,201682,40.72025522,-74.00709028
625,2.01507E+14,2/21/2015,Saturday,Feb,21,2015,100,Feb,25,2015,RAPE,FELONY,D,60,Brooklyn,NYPD,990922,149184,40.5761573,-73.9759838
626,2.01512E+14,2/21/2015,Saturday,Feb,21,2015,100,Feb,21,2015,RAPE,FELONY,I,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
627,2.01507E+14,2/21/2015,Saturday,Feb,21,2015,200,Mar,2,2015,RAPE,FELONY,F,62,Brooklyn,NYPD,983393,158818,40.60260318,-74.00308766
628,2.01512E+14,2/21/2015,Saturday,Feb,21,2015,700,Feb,22,2015,RAPE,FELONY,K,111,Queens,NYPD,1048565,216315,40.76018548,-73.76784259
629,2.01505E+14,2/21/2015,Saturday,Feb,21,2015,1000,Feb,24,2015,RAPE,FELONY,F,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
630,2.01507E+14,2/21/2015,Saturday,Feb,21,2015,1100,Feb,22,2015,RAPE,FELONY,A,61,Brooklyn,NYPD,995244,155739,40.59414517,-73.96041495
631,2.01513E+14,2/21/2015,Saturday,Feb,21,2015,1200,May,22,2015,RAPE,FELONY,C,121,Staten Island,NYPD,942428,166536,40.62368882,-74.15065813
632,2.01506E+14,2/22/2015,Sunday,Feb,22,2015,100,Feb,22,2015,RAPE,FELONY,J,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
633,2.0151E+14,2/22/2015,Sunday,Feb,22,2015,200,Feb,23,2015,RAPE,FELONY,G,90,Brooklyn,NYPD-HOUSING BUREAU,997843,196573,40.70622201,-73.95097436
634,2.01505E+14,2/23/2015,Monday,Feb,23,2015,300,Feb,23,2015,RAPE,FELONY,R,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
635,2.01503E+14,2/23/2015,Monday,Feb,23,2015,800,Mar,3,2015,RAPE,FELONY,B,25,Manhattan,NYPD,1000555,230994,40.80069433,-73.94110929
636,2.01503E+14,2/23/2015,Monday,Feb,23,2015,800,Feb,23,2015,RAPE,FELONY,M,18,Manhattan,NYPD-HOUSING BUREAU,988353,217918,40.76481827,-73.98518977
637,2.01512E+14,2/23/2015,Monday,Feb,23,2015,1000,Feb,25,2015,RAPE,FELONY,A,114,Queens,NYPD-HOUSING BUREAU,1007654,219564,40.76930609,-73.91550818
638,2.01508E+14,2/23/2015,Monday,Feb,23,2015,2300,Mar,21,2015,RAPE,FELONY,G,73,Brooklyn,NYPD-HOUSING BUREAU,1008276,183623,40.67065507,-73.91339092
639,2.01506E+14,2/24/2015,Tuesday,Feb,24,2015,1600,Feb,25,2015,RAPE,FELONY,D,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
640,2.01508E+14,2/25/2015,Wednesday,Feb,25,2015,200,Feb,25,2015,RAPE,FELONY,P,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
641,2.01508E+14,2/26/2015,Thursday,Feb,26,2015,2100,Mar,6,2015,RAPE,FELONY,N,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
642,2.01502E+14,2/26/2015,Thursday,Feb,26,2015,2300,Mar,2,2015,RAPE,FELONY,G,14,Manhattan,NYPD,985679,213954,40.75393894,-73.99484366
643,2.01512E+14,2/27/2015,Friday,Feb,27,2015,2300,May,13,2015,RAPE,FELONY,G,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
644,2.01505E+14,2/28/2015,Saturday,Feb,28,2015,0,Jun,14,2015,RAPE,FELONY,I,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
645,2.01509E+14,2/28/2015,Saturday,Feb,28,2015,200,Jul,9,2015,RAPE,FELONY,F,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
646,2.01505E+14,2/28/2015,Saturday,Feb,28,2015,1400,Mar,1,2015,RAPE,FELONY,F,42,Bronx,NYPD,1008798,238971,40.82256992,-73.91130717
647,2.01512E+14,3/1/2015,Sunday,Mar,1,2015,0,Jul,24,2015,RAPE,FELONY,Q,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
648,2.01512E+14,3/1/2015,Sunday,Mar,1,2015,0,Sep,2,2015,RAPE,FELONY,F,106,Queens,NYPD,1028713,187853,40.6821864,-73.83969048
649,2.01508E+14,3/1/2015,Sunday,Mar,1,2015,0,Apr,9,2015,RAPE,FELONY,C,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
650,2.01511E+14,3/1/2015,Sunday,Mar,1,2015,0,Jun,19,2015,RAPE,FELONY,A,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
651,2.01506E+14,3/1/2015,Sunday,Mar,1,2015,200,Mar,1,2015,RAPE,FELONY,B,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
652,2.01503E+14,3/1/2015,Sunday,Mar,1,2015,800,Sep,7,2015,RAPE,FELONY,H,23,Manhattan,NYPD-HOUSING BUREAU,998730,226827,40.78926022,-73.94771
653,2.01506E+14,3/2/2015,Monday,Mar,2,2015,400,Mar,3,2015,RAPE,FELONY,E,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
654,2.01509E+14,3/2/2015,Monday,Mar,2,2015,800,Mar,12,2015,RAPE,FELONY,D,84,Brooklyn,NYPD,989013,192652,40.69546894,-73.98282508
655,2.01509E+14,3/4/2015,Wednesday,Mar,4,2015,0,Mar,4,2015,RAPE,FELONY,I,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
656,2.01505E+14,3/4/2015,Wednesday,Mar,4,2015,1300,Mar,4,2015,RAPE,FELONY,K,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
657,2.01502E+14,3/5/2015,Thursday,Mar,5,2015,400,Mar,5,2015,RAPE,FELONY,F,10,Manhattan,NYPD,984623,209859,40.7426993,-73.99865538
658,2.01509E+14,3/5/2015,Thursday,Mar,5,2015,1900,Mar,31,2015,RAPE,FELONY,G,81,Brooklyn,NYPD,1005218,190528,40.6896155,-73.92439311
659,2.01503E+14,3/6/2015,Friday,Mar,6,2015,100,Mar,6,2015,RAPE,FELONY,D,23,Manhattan,NYPD,998730,226827,40.78926022,-73.94771
660,2.01505E+14,3/6/2015,Friday,Mar,6,2015,1200,Mar,15,2015,RAPE,FELONY,E,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
661,2.01503E+14,3/6/2015,Friday,Mar,6,2015,1300,May,15,2015,RAPE,FELONY,,23,Manhattan,NYPD,998730,226827,40.78926022,-73.94771
662,2.01508E+14,3/6/2015,Friday,Mar,6,2015,2100,Mar,7,2015,RAPE,FELONY,I,70,Brooklyn,NYPD,991547,168934,40.63036655,-73.97371261
663,2.01502E+14,3/6/2015,Friday,Mar,6,2015,2300,Aug,9,2015,RAPE,FELONY,H,14,Manhattan,NYPD,985679,213954,40.75393894,-73.99484366
664,2.01512E+14,3/7/2015,Saturday,Mar,7,2015,200,Mar,9,2015,RAPE,FELONY,G,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
665,2.01505E+14,3/7/2015,Saturday,Mar,7,2015,400,Mar,8,2015,RAPE,FELONY,H,41,Bronx,NYPD,1013232,236725,40.81639185,-73.89529641
666,2.01508E+14,3/7/2015,Saturday,Mar,7,2015,500,Mar,7,2015,RAPE,FELONY,D,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
667,2.01513E+14,3/7/2015,Saturday,Mar,7,2015,600,Mar,7,2015,RAPE,FELONY,D,121,Staten Island,NYPD,942428,166536,40.62368882,-74.15065813
668,2.01506E+14,3/8/2015,Sunday,Mar,8,2015,200,Apr,20,2015,RAPE,FELONY,E,46,Bronx,NYPD,1011881,250411,40.85396027,-73.90012088
669,2.0151E+14,3/8/2015,Sunday,Mar,8,2015,2100,Mar,10,2015,RAPE,FELONY,E,90,Brooklyn,NYPD,997843,196573,40.70622201,-73.95097436
670,2.01512E+14,3/9/2015,Monday,Mar,9,2015,1200,Mar,9,2015,RAPE,FELONY,B,111,Queens,NYPD,1048565,216315,40.76018548,-73.76784259
671,2.01508E+14,3/10/2015,Tuesday,Mar,10,2015,300,Mar,10,2015,RAPE,FELONY,A,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
672,2.01501E+14,3/10/2015,Tuesday,Mar,10,2015,1200,Mar,15,2015,RAPE,FELONY,A,5,Manhattan,NYPD-HOUSING BUREAU,984946,200203,40.71619591,-73.99749075
673,2.0151E+14,3/11/2015,Wednesday,Mar,11,2015,100,Mar,13,2015,RAPE,FELONY,B,94,Brooklyn,NYPD,997313,204100,40.72688262,-73.95287135
674,2.01506E+14,3/11/2015,Wednesday,Mar,11,2015,600,Apr,4,2015,RAPE,FELONY,B,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
675,2.01509E+14,3/11/2015,Wednesday,Mar,11,2015,800,Mar,13,2015,RAPE,FELONY,A,81,Brooklyn,NYPD,1005218,190528,40.6896155,-73.92439311
676,2.0151E+14,3/11/2015,Wednesday,Mar,11,2015,1500,Mar,11,2015,RAPE,FELONY,F,94,Brooklyn,NYPD,997313,204100,40.72688262,-73.95287135
677,2.01508E+14,3/11/2015,Wednesday,Mar,11,2015,1600,Mar,11,2015,RAPE,FELONY,C,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
678,2.01508E+14,3/11/2015,Wednesday,Mar,11,2015,1800,Mar,20,2015,RAPE,FELONY,G,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
679,2.01509E+14,3/12/2015,Thursday,Mar,12,2015,2200,Mar,15,2015,RAPE,FELONY,B,78,Brooklyn,NYPD,991374,187228,40.68057972,-73.97431656
680,2.01504E+14,3/12/2015,Thursday,Mar,12,2015,2300,Mar,13,2015,RAPE,FELONY,A,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
681,2.01508E+14,3/13/2015,Friday,Mar,13,2015,500,Mar,13,2015,RAPE,FELONY,E,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
682,2.01506E+14,3/13/2015,Friday,Mar,13,2015,1200,Mar,13,2015,RAPE,FELONY,B,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
683,2.0151E+14,3/13/2015,Friday,Mar,13,2015,1800,Mar,13,2015,RAPE,FELONY,G,88,Brooklyn,NYPD,995188,190691,40.69008097,-73.96055993
684,2.01513E+14,3/13/2015,Friday,Mar,13,2015,1800,Mar,15,2015,RAPE,FELONY,N,120,Staten Island,NYPD,962748,174174,40.64472613,-74.07748316
685,2.01507E+14,3/13/2015,Friday,Mar,13,2015,2200,Mar,14,2015,RAPE,FELONY,F,60,Brooklyn,NYPD,990922,149184,40.5761573,-73.9759838
686,2.01506E+14,3/14/2015,Saturday,Mar,14,2015,1600,Apr,10,2015,RAPE,FELONY,F,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
687,2.01508E+14,3/15/2015,Sunday,Mar,15,2015,0,Mar,15,2015,RAPE,FELONY,B,69,Brooklyn,NYPD-HOUSING BUREAU,1010641,175525,40.64842112,-73.90489711
688,2.01508E+14,3/15/2015,Sunday,Mar,15,2015,100,Mar,15,2015,RAPE,FELONY,E,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
689,2.01511E+14,3/15/2015,Sunday,Mar,15,2015,200,Mar,15,2015,RAPE,FELONY,B,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
690,2.01505E+14,3/15/2015,Sunday,Mar,15,2015,300,Mar,18,2015,RAPE,FELONY,J,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
691,2.01504E+14,3/15/2015,Sunday,Mar,15,2015,1200,Mar,15,2015,RAPE,FELONY,E,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
692,2.01502E+14,3/15/2015,Sunday,Mar,15,2015,1800,Mar,17,2015,RAPE,FELONY,B,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
693,2.01502E+14,3/16/2015,Monday,Mar,16,2015,2200,Mar,17,2015,RAPE,FELONY,B,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
694,2.01508E+14,3/17/2015,Tuesday,Mar,17,2015,0,Mar,17,2015,RAPE,FELONY,A,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
695,2.01506E+14,3/17/2015,Tuesday,Mar,17,2015,100,Apr,15,2015,RAPE,FELONY,A,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
696,2.01506E+14,3/17/2015,Tuesday,Mar,17,2015,100,Apr,16,2015,RAPE,FELONY,A,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
697,2.01504E+14,3/17/2015,Tuesday,Mar,17,2015,2100,Mar,17,2015,RAPE,FELONY,D,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
698,2.01503E+14,3/18/2015,Wednesday,Mar,18,2015,400,Mar,18,2015,RAPE,FELONY,E,17,Manhattan,NYPD,992411,215025,40.75687491,-73.97054406
699,2.01511E+14,3/18/2015,Wednesday,Mar,18,2015,1200,Aug,5,2015,RAPE,FELONY,J,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
700,2.01506E+14,3/18/2015,Wednesday,Mar,18,2015,1200,Mar,20,2015,RAPE,FELONY,I,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
701,2.01509E+14,3/19/2015,Thursday,Mar,19,2015,700,Mar,23,2015,RAPE,FELONY,E,77,Brooklyn,NYPD,1003606,185050,40.67458331,-73.93022154
702,2.01505E+14,3/19/2015,Thursday,Mar,19,2015,0,May,2,2015,RAPE,FELONY,K,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
703,2.01508E+14,3/19/2015,Thursday,Mar,19,2015,800,Mar,19,2015,RAPE,FELONY,H,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
